,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Bathurst St / Lennox St,-0.008581235697940498,-0.003718535469107551,-0.0045766590389016,-0.0005720823798627002,-0.0002860411899313501,-0.0002860411899313501,0.003718535469107551,-0.054347826086956375,-0.026601830663615558,-0.008295194508009147,-0.00486270022883295,0.006578947368421049,-0.002002288329519451,-0.009153318077803197,-0.001144164759725401,-0.014302059496567507,0.02259725400457668,0.014874141876430208,0.02088100686498858,0.021453089244851283,-0.004004576659038901,-0.017162471395881018,-0.017448512585812367,-0.01830663615560642
Queens Quay W / Lower Simcoe St,-0.014588100686498857,-0.0017162471395881012,-0.0002860411899313501,0.0011441647597254005,-0.0045766590389016,-0.016018306636155614,-0.0031464530892448515,-0.04061784897025164,-0.05120137299771154,-0.06350114416475953,0.0045766590389016,0.022883295194508026,0.0603546910755147,0.023169336384439375,0.021739130434782632,0.014302059496567507,0.02259725400457668,0.07322654462242538,0.02088100686498858,-0.003718535469107551,0.00371853546910755,0.012871853546910752,-0.011155606407322646,-0.016876430205949665
Yonge St / Harbour St,0.004041248606466,0.004598662207357862,0.004180602006688966,0.0006967670011148271,0.0001393534002229654,-0.0032051282051282063,-0.01658305462653285,-0.027313266443701155,-0.05964325529542903,-0.012959866220735762,-0.007525083612040129,-0.002369007803790413,-0.009754738015607568,-0.0008361204013377927,0.004319955406911931,0.0018115942028985503,0.042084726867335435,0.029542920847268592,0.011008918617614253,0.011426978818283147,0.009057971014492744,0.009894091415830532,0.019509476031215115,0.011845039018952041
Humber Bay Shores Park West,0.0030718336483931937,0.000945179584120983,0.0007088846880907372,0.00023629489603024575,0.0,-0.0004725897920604915,-0.0011814744801512287,-0.0037807183364839307,-0.005198487712665404,-0.008270321361058597,-0.0016540642722117198,-0.005198487712665404,-0.004962192816635159,-0.005671077504725896,-0.0004725897920604918,-0.002835538752362948,0.009215500945179578,0.009688090737240071,0.00756143667296786,0.005434782608695649,0.004962192816635159,0.009688090737240071,0.008506616257088843,0.005671077504725896
Macpherson Ave / Spadina Rd,-0.00036231884057971,0.00471014492753623,0.004347826086956522,0.002173913043478261,0.002173913043478261,-0.002173913043478261,-0.003623188405797101,-0.07246376811594188,-0.03804347826086953,-0.032608695652173905,-0.006521739130434781,-0.008333333333333331,-0.010144927536231883,-0.02137681159420293,-0.006884057971014493,-0.0021739130434782618,-0.00471014492753623,-0.013768115942028992,0.03369565217391303,0.016666666666666684,0.01557971014492755,0.007246376811594202,0.007971014492753621,-0.00036231884057971
Glen Edyth Dr / Davenport Rd,-0.005434782608695652,0.007246376811594202,0.006521739130434782,0.00036231884057971015,0.0,0.00036231884057971015,-0.04420289855072459,-0.03442028985507245,-0.06630434782608682,-0.04311594202898546,-0.00471014492753623,0.0021739130434782605,-0.007971014492753623,-0.0036231884057971006,-0.0018115942028985505,-0.0025362318840579713,-0.0014492753623188406,0.012681159420289858,0.04384057971014488,0.012681159420289858,0.004347826086956522,0.004347826086956522,-0.0007246376811594204,0.008333333333333333
HTO Park (Queen's Quay W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayter St / Laplante Ave,0.017391304347826105,0.011956521739130435,0.004347826086956522,-0.0018115942028985505,-0.0003623188405797103,-0.0021739130434782605,0.01557971014492755,0.11485507246376782,0.17499999999999954,0.012318840579710147,0.007971014492753621,-0.006159420289855071,-0.031884057971014484,-0.004347826086956522,-0.0014492753623188393,-0.060869565217391196,-0.14999999999999958,-0.08804347826086936,-0.01811594202898553,-0.013768115942028992,0.0032608695652173907,0.017753623188405815,0.01557971014492755,0.02463768115942031
Front St E / Cherry St,0.01594202898550726,0.0076086956521739125,0.006884057971014493,0.002173913043478261,0.0014492753623188406,0.0014492753623188406,-0.010869565217391302,-0.023188405797101474,-0.11702898550724608,-0.04347826086956517,-0.008695652173913044,-0.021014492753623215,-0.006521739130434781,0.0014492753623188406,0.01340579710144928,0.02173913043478264,0.0405797101449275,0.08695652173913024,0.028985507246376815,0.009420289855072463,0.02173913043478264,0.0076086956521739125,0.014855072463768127,0.006521739130434781
Scott St / The Esplanade,0.0002860411899313495,-0.004004576659038901,0.0008581235697940503,0.002288329519450801,-0.0028604118993135015,-0.02030892448512588,-0.019736842105263174,0.058352402745995256,-0.008867276887871846,-0.009439359267734548,-0.001144164759725401,0.0002860411899313507,0.023741418764302073,0.01773455377574372,0.0057208237986269995,0.044336384439359174,0.08237986270022854,0.04347826086956513,0.013157894736842103,0.019164759725400472,0.021739130434782632,0.01573226544622426,0.0005720823798627008,0.0057208237986269995
Princess St / Adelaide St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Queen St W / Spadina Ave,-0.01976284584980236,-0.012845849802371537,-0.010375494071146242,-0.001976284584980237,-0.003952569169960475,0.0009881422924901185,1.5084551965015713e-19,0.03162055335968378,0.20750988142292529,0.07213438735177888,0.03112648221343872,0.01581027667984189,0.013339920948616597,0.018280632411067185,-0.004446640316205535,0.019268774703557305,0.012845849802371537,-0.02519762845849801,-0.05533596837944671,-0.0528656126482214,-0.029644268774703542,0.0024703557312252965,-0.014328063241106715,-0.0024703557312252965
Riverdale Park South (Broadview Ave),0.0032608695652173907,0.002173913043478261,0.0,-0.00036231884057971015,0.0,-0.002173913043478261,-0.005797101449275362,-0.057608695652173816,-0.10253623188405772,-0.012681159420289858,-0.008695652173913044,-0.0010869565217391304,-0.0025362318840579717,-0.0021739130434782605,-0.0036231884057971006,0.005797101449275361,0.031884057971014484,0.0858695652173911,0.03043478260869565,0.01630434782608697,-0.008695652173913044,-0.003623188405797102,0.00942028985507246,-0.0014492753623188406
Ted Rogers Way / Bloor St E,0.002415458937198068,0.002818035426731079,0.002818035426731079,-0.0006038647342995169,-0.001610305958132045,-0.010869565217391292,-0.00181159420289855,0.004830917874396132,-0.03743961352657015,-0.018921095008051555,-0.026771336553945306,-0.039049919484702204,-0.030394524959742424,-0.017713365539452516,-0.024959742351046747,-0.030797101449275437,-0.06682769726247954,-0.13687600644122452,-0.04669887278582937,-0.016505636070853476,-0.004830917874396132,-0.0034219001610305954,0.0018115942028985512,0.0016103059581320455
Ossington Ave / Bloor St W,-0.005928853754940712,-0.01136363636363636,-0.0024703557312252965,0.0014822134387351778,-0.0009881422924901185,0.0009881422924901185,-0.02519762845849801,-0.06521739130434799,-0.08596837944664065,-0.02569169960474307,-0.022233201581027658,0.01136363636363636,-0.009881422924901183,-0.032114624505928835,-0.012845849802371537,0.0024703557312252965,0.06620553359683812,0.04644268774703557,0.01679841897233201,0.04001976284584978,0.005434782608695655,-0.014328063241106715,-0.0024703557312252965,0.01679841897233201
Rosehill Ave / Avoca Ave - SMART,0.002377717391304348,-0.00033967391304347825,0.0006793478260869565,-0.0006793478260869565,-0.0006793478260869565,0.00033967391304347825,-0.005434782608695652,0.002717391304347826,-0.008491847826086956,-0.005095108695652174,-0.004415760869565217,-0.005095108695652174,-0.002717391304347826,-0.001358695652173913,0.0020380434782608695,0.002717391304347826,-0.021059782608695652,-0.022418478260869564,-0.005095108695652174,-0.010190217391304348,0.00033967391304347825,0.00033967391304347825,-0.0006793478260869565,0.0
Church St  / Wood St,0.009439359267734548,-0.0008581235697940503,-0.006292906178489699,-0.0031464530892448515,0.0,-0.037757437070938156,-0.018878718535469123,-0.04090389016018299,-0.11927917620137359,-0.05205949656750559,-0.019736842105263174,-0.02231121281464533,0.0011441647597253998,0.0051487414187643,-0.0014302059496567512,0.01229977116704805,0.03489702517162467,0.07437070938215078,0.031178489702517135,0.014302059496567507,0.02202517162471398,0.0051487414187643,-0.009725400457665897,-0.00486270022883295
Bay St / Queens Quay W (Ferry Terminal),0.000708884688090737,0.0042533081285444215,0.0021266540642722116,0.0,0.0037807183364839307,0.0016540642722117204,0.00756143667296786,0.031190926275992518,0.15430056710775159,0.057183364839319385,0.012287334593572778,0.022448015122873387,0.038988657844990664,0.020321361058601165,0.012523629489603024,-0.0028355387523629483,-0.02811909262759931,-0.08908317580340214,-0.03284499054820424,-0.018903591682419688,-0.009451795841209825,-0.014177693761814752,0.0033081285444234395,0.0007088846880907375
Queen St W / Dovercourt Rd,-0.008893280632411066,0.0034584980237154154,-0.002964426877470356,-0.0024703557312252965,0.004940711462450594,-0.021739130434782598,-0.06768774703557331,-0.11709486166007908,-0.19268774703557306,-0.04693675889328063,-0.008399209486166006,0.005928853754940712,0.002964426877470356,0.0034584980237154154,0.02124505928853754,0.04792490118577076,0.10474308300395273,0.19515810276679843,0.07164031620553382,0.03162055335968378,0.0009881422924901185,0.01679841897233201,0.006422924901185771,-0.0024703557312252965
Dufferin St / Bloor St,-0.002898550724637681,-1.5084551965015713e-19,-0.0018115942028985503,-0.002536231884057971,-0.00036231884057971015,0.0,-0.002898550724637681,-0.0007246376811594204,-0.035144927536231864,-0.022463768115942057,-0.005797101449275362,-0.0025362318840579713,-0.010869565217391302,-0.0050724637681159425,0.0010869565217391309,-0.0050724637681159425,0.003985507246376811,0.0365942028985507,0.015217391304347837,0.005797101449275361,0.005434782608695652,-0.006884057971014493,-0.008333333333333331,-0.00144927536231884
Queen St W / Ossington Ave,-0.005907372400756141,-0.004017013232514176,-0.0061436672967863865,-0.000945179584120983,0.0004725897920604915,0.000945179584120983,-0.0042533081285444215,-0.005434782608695649,-0.038988657844990664,-0.04536862003780729,-0.020557655954631413,-0.004725897920604913,-0.011105860113421543,0.003544423440453685,0.008270321361058597,0.00803402646502835,0.011342155009451791,0.049858223062381885,0.07396030245746657,0.05647448015122866,0.013232514177693765,0.0004725897920604912,0.015595463137996233,0.000708884688090737
Spadina Ave / Willcocks St,0.0018115942028985516,0.0007246376811594207,-0.00181159420289855,-0.0014492753623188402,0.0007246376811594201,-0.0007246376811594204,-0.0025362318840579713,-0.0025362318840579717,-0.02753623188405798,0.015217391304347837,0.02717391304347827,0.006521739130434781,-0.014855072463768127,-0.0014492753623188408,-0.0007246376811594207,0.0050724637681159425,-0.00326086956521739,-0.007608695652173912,-0.029347826086956522,-0.02463768115942031,-0.01557971014492755,-0.01811594202898553,-0.013768115942028992,1.0559186375511e-18
Sherbourne St / Wellesley St E,-0.0010518934081346423,-0.0010518934081346423,0.011395511921458618,0.007713884992987372,0.0019284712482468438,-0.01402524544179522,-0.023492286115006998,-0.09028751753155782,-0.3096072931276245,-0.08941093969144565,-0.05978260869565257,-0.04400420757363251,-0.0462833099579243,-0.04873772791023853,-0.018583450210378667,-0.02577138849929872,0.037166900420757334,0.07994389901823375,0.029102384291725084,0.039095371669004175,0.017706872370266465,0.03418653576437585,0.02664796633941092,0.02664796633941092
Yonge St / Alexander St - SMART,-0.002717391304347826,-0.004076086956521739,0.004755434782608696,-0.002717391304347826,-0.0006793478260869565,-0.009510869565217392,0.006114130434782609,-0.03736413043478261,-0.050271739130434784,-0.03260869565217391,-0.006114130434782609,0.010190217391304348,0.012228260869565218,0.008831521739130434,0.006114130434782609,0.01358695652173913,0.04008152173913043,0.017663043478260868,-0.004076086956521739,-0.014945652173913044,-0.01358695652173913,-0.020380434782608696,-0.015625,0.004755434782608696
Ossington Ave / College St,-0.008893280632411066,0.0004940711462450591,1.5084551965015713e-19,-0.001976284584980237,-0.0009881422924901185,0.0009881422924901185,-0.005434782608695654,-0.04693675889328063,-0.1383399209486164,-0.061264822134387484,-0.027667984189723306,-0.01679841897233201,-0.0034584980237154154,-0.014822134387351773,-0.0108695652173913,-0.0004940711462450591,0.04841897233201582,0.09782608695652197,0.05978260869565229,0.027173913043478246,0.01976284584980236,0.01185770750988142,0.00691699604743083,-0.007905138339920948
Salem Ave / Bloor St W,0.004347826086956522,0.0010869565217391302,-0.0010869565217391304,-0.004347826086956522,0.0,-0.006521739130434782,-0.0010869565217391304,0.006884057971014491,-0.07210144927536218,-0.00942028985507246,-0.01340579710144928,-0.02101449275362322,-0.010144927536231883,0.009057971014492752,-0.004710144927536232,-0.006521739130434782,0.011231884057971013,0.03405797101449274,0.012681159420289858,0.011956521739130435,0.011231884057971013,0.01340579710144928,0.003985507246376811,0.003985507246376812
Lansdowne Subway Green P,-0.0021266540642722116,0.0021266540642722116,0.004962192816635159,0.0033081285444234395,0.0,-0.00023629489603024575,-0.0014177693761814748,-0.008742911153119088,-0.01583175803402648,-0.0030718336483931937,-0.004489603024574668,-0.0009451795841209832,-0.005671077504725896,-0.004017013232514175,0.0004725897920604918,0.0021266540642722108,0.0042533081285444215,0.0068525519848771236,0.004725897920604913,-0.006616257088846877,-0.0061436672967863865,0.0007088846880907375,-0.0042533081285444215,0.0007088846880907372
Church St / Alexander St,-0.016666666666666684,-0.022101449275362346,-0.04420289855072459,-0.03405797101449274,-0.0018115942028985505,-0.009420289855072463,-0.016666666666666684,-0.03695652173913041,-0.20181159420289943,-0.05833333333333323,-0.017753623188405815,-0.022463768115942057,-0.003260869565217392,-0.005797101449275362,-0.0076086956521739125,0.025724637681159436,0.0818840579710143,0.10833333333333306,0.01594202898550726,0.053260869565217306,0.019565217391304374,0.01920289855072466,-0.0010869565217391302,-0.022101449275362346
Simcoe St / Dundas St W,0.0012077294685990338,0.001610305958132045,0.00020128824476650564,-0.0006038647342995169,0.0008051529790660225,0.00322061191626409,0.0018115942028985505,0.08896940418679482,0.14452495974235194,0.04669887278582937,0.008051529790660218,-0.006038647342995165,0.0016103059581320444,-0.0006038647342995162,-0.0014090177133655388,-0.019927536231884087,-0.062198067632850004,-0.13264895330112778,-0.03804347826086967,-0.01690821256038649,-0.00040257648953301187,0.0020128824476650558,0.002012882447665056,0.001610305958132045
King St W / Fraser Ave,0.006159420289855072,0.00036231884057971015,0.0018115942028985505,0.00036231884057971015,0.00036231884057971015,-0.003985507246376811,-0.0010869565217391304,0.002173913043478261,0.011956521739130435,-0.009057971014492752,-0.0039855072463768106,-0.005797101449275361,-0.009782608695652173,0.0028985507246376816,0.004347826086956522,-0.002173913043478261,-0.0007246376811594199,0.0007246376811594199,0.006521739130434781,0.012318840579710147,0.005797101449275362,0.007971014492753623,0.004347826086956522,0.006159420289855072
Nelson St / Duncan St,-0.02629733520336604,-0.02103786816269283,-0.005610098176718089,-0.002629733520336605,-0.0005259467040673212,0.0019284712482468438,0.023141654978962117,-0.005259467040673208,0.11781206171108019,0.08976157082749052,0.038394109396914414,0.029277699859747524,0.022615708274894796,0.01998597475455819,0.002279102384291724,0.02051192145862551,0.018232819074333786,-0.028927068723702643,-0.048913043478260976,-0.015252454417952303,-0.0012272089761570827,-0.0007012622720897616,-0.011044880785413737,-0.018934081346423548
Sherbourne St / Carlton St (Allan Gardens),0.006074168797953965,0.005434782608695652,0.0038363171355498722,0.00159846547314578,0.001278772378516624,-0.00639386189258312,-0.030051150895140596,-0.11413043478260833,-0.14258312020460312,-0.07512787723785143,-0.04283887468030679,-0.013107416879795388,-0.0019181585677749352,-0.01918158567774933,0.005115089514066496,0.01790281329923271,0.05498721227621468,0.07001278772378496,0.029411764705882294,0.0364450127877237,0.004475703324808185,0.03196930946291553,0.023976982097186655,0.01854219948849102
Dockside Dr / Queens Quay E (Sugar Beach),-0.00020128824476650564,-0.0008051529790660225,-0.0006038647342995169,-0.002012882447665056,-0.0006038647342995169,0.001610305958132045,0.01268115942028985,0.05515297906602244,0.16988727858293237,0.1010466988727855,0.026167471819645786,0.010265700483091776,0.011272141706924305,0.014694041867954916,0.0012077294685990344,-0.012278582930756838,-0.11231884057971013,-0.13727858293075754,-0.029186795491143384,-0.023349436392914695,-0.013888888888888888,-0.011674718196457318,-0.006038647342995165,-0.009460547504025755
Yonge St / Yorkville Ave,-0.007033248081841433,-0.0019181585677749361,-0.0019181585677749361,0.001278772378516624,0.001278772378516624,0.028452685421994823,-0.010549872122762148,-0.02973145780051144,-0.03804347826086947,0.007033248081841433,0.01598465473145778,-0.008951406649616366,0.006713554987212274,0.0003196930946291556,0.0035166240409207168,-0.02078005115089511,-0.020780051150895106,-0.06937340153452665,-0.018222506393861866,-0.01918158567774933,-0.04028132992327355,-0.0038363171355498722,-0.013107416879795388,-0.013107416879795388
Queen St E / Pape Ave - SMART,-0.0006793478260869565,0.0,0.0,0.001358695652173913,-0.0006793478260869565,0.0,0.0,-0.030570652173913044,-0.12432065217391304,-0.006793478260869565,0.005434782608695652,0.007472826086956522,0.004755434782608696,-0.004755434782608696,0.0006793478260869565,0.014945652173913044,0.050271739130434784,0.09646739130434782,0.014945652173913044,0.01154891304347826,-0.002717391304347826,0.001358695652173913,0.0,0.0033967391304347825
