,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Summerhill Station,-0.0020090406830738324,-0.001506780512305374,-0.003515821195379207,0.0005022601707684582,-1.533457216333089e-19,-0.0010045203415369162,0.0005022601707684581,-0.0005022601707684581,0.0005022601707684581,-0.001506780512305374,-0.012556504269211448,-0.0095429432446007,-0.007031642390758413,-0.011049723756906073,0.015067805123053736,-0.0025113008538422904,-0.0025113008538422904,-0.008036162732295328,-0.00552486187845304,-0.0025113008538422904,-0.005022601707684582,-0.02963335007533901,-0.022601707684580603,-0.012556504269211448
Union Station,0.005729486392469814,0.0016369961121342341,-0.011868221812973185,-0.009821976672805391,-0.004297114794352362,-0.002455494168201351,-0.002250869654184571,-0.0014323715981174544,0.0014323715981174544,0.00838960507468794,0.047268262737876064,-0.15653775322283728,-0.15817474933497155,-0.058931860036832255,-0.013505217925107426,0.003887865766318804,0.008594229588704719,0.010640474728872508,0.02332719459791287,0.12870881931655453,0.3286269695109535,0.26232862696951514,0.0922856558215668,0.010845099242889287
Beverly  St / Dundas St W,-0.027624309392265258,-0.008887821282728796,0.000960845544078789,0.0086476098967091,0.004083593562334853,0.0009608455440787893,0.00048042277203939464,-0.000720634158059092,-0.00024021138601969732,0.0012010569300984866,-0.007446552966610614,-0.0048042277203939445,0.001921691088157578,-0.01969733365361521,0.005044439106413642,0.016574585635359133,0.025222195532068274,0.016094162863319737,0.007926975738650009,0.00600528465049243,0.002402113860196973,0.0009608455440787896,0.03290895988469862,-0.0014412683161181836
East Liberty St / Pirandello St,0.02268101192207039,0.022099447513812178,0.015702239022971798,0.01541145681884269,0.0023262576330328587,0.008723466123873213,0.006687990694969464,0.0026170398371619663,0.0002907822041291073,-0.0037801686536783944,-0.014829892410584473,-0.04448967723175333,-0.17039837161965887,-0.07298633323640569,-0.032567606862459984,-0.026461180575748765,-0.0037801686536783944,-0.0023262576330328587,0.009305030532131426,0.0017446932247746436,0.06717068915382357,0.0883977900552483,0.05437627217214292,0.022390229717941284
Lakeshore Blvd W / The Boulevard Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
King St E / Jarvis St,-0.0020090406830738324,-0.0075339025615268704,0.0075339025615268704,-0.001004520341536916,-0.02059266700150677,-0.005022601707684582,-0.004018081366147665,-0.0005022601707684581,-0.0020090406830738324,0.006529382219989955,-0.025113008538422892,0.0572576594676043,0.10949271722752399,0.05374183827222507,0.03716725263686587,0.03867403314917125,0.028126569563033638,0.019085886489201398,0.013561024610748363,-0.001506780512305374,0.020090406830738313,0.001506780512305374,-0.006529382219989955,-0.01858362631843294
Simcoe St / Queen St W,-0.010435850214855729,0.001432371598117455,-0.011663597298956406,-0.00450173930836914,-0.010845099242889285,-0.003683241252302025,-0.002250869654184571,0.002046245140167792,-0.0012277470841006752,0.0014323715981174544,-0.0006138735420503376,0.00818498056067116,0.0435850214855741,0.02516881522406389,0.0014323715981174525,0.0030693677102516873,0.0032739922242684674,-0.01575608757929201,-0.0020462451401677927,-0.0010231225700838965,-0.030284428074483394,-0.029056680990382715,-0.00818498056067116,0.0016369961121342341
Bay St / College St (East Side),-0.008538422903063786,0.021597187343043684,-0.002511300853842289,0.006529382219989955,0.0075339025615268704,0.0020090406830738324,0.001506780512305374,-0.001506780512305374,0.0,-0.008036162732295328,-0.015067805123053736,0.12606730286288292,0.13008538422903054,0.06177800100452046,-0.04871923656454044,-0.04620793571069813,-0.014565544952285278,-0.024610748367654433,0.007031642390758414,-0.05022601707684583,-0.14163736815670497,-0.05826217980914123,-0.022601707684580603,-0.007031642390758414
Danforth Ave / Coxwell Ave,-0.0003683241252302024,-0.00036832412523020273,0.002209944751381215,-0.0029465930018416206,-0.0007366482504604052,0.0,0.0,0.0,0.0,-0.0007366482504604051,-0.007734806629834254,-0.0014732965009208103,-0.011418047882136278,-0.011049723756906077,0.008103130755064455,0.009208103130755063,0.006998158379373848,0.011418047882136278,-0.004788213627992632,-0.00441988950276243,0.0025782688766114174,0.01620626151012893,0.007366482504604051,1.533457216333089e-19
Dundas St E / Parliament St,0.02946593001841621,0.005893186003683241,0.006998158379373847,0.0136279926335175,0.007366482504604051,0.007366482504604051,0.0029465930018416206,0.0018416206261510127,-0.0014732965009208105,-0.002578268876611418,-0.00883977900552486,-0.018784530386740352,-0.12007366482504574,-0.10165745856353567,-0.039042357274401446,-0.010313075506445672,-0.0044198895027624295,0.00036832412523020273,-0.00036832412523020306,0.00736648250460405,0.040147329650092045,0.08360957642725579,0.08213627992633499,0.05119705340699809
College St / Major St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTO Park (Queens Quay W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bathurst St / Lennox St,0.0040709508578075015,-0.0049432974701948225,-0.010758941552776962,-0.007560337307356785,-0.004361733061936608,-0.0017446932247746436,-0.0005815644082582146,0.0,-0.0002907822041291073,0.0002907822041291073,-0.0023262576330328583,-0.02064553649316664,-0.03518464669962194,-0.023844140738586813,-0.011049723756906068,-0.0040709508578075015,-0.008141901715615,-0.006687990694969464,0.003489386449549286,-0.004652515266065715,0.011049723756906068,0.023553358534457707,0.016283803431230016,0.011340505961035176
Queens Quay W / Lower Simcoe St,0.016283803431230016,0.015120674614713583,-0.003780168653678393,-0.005815644082582143,-0.0017446932247746443,-0.0008723466123873218,0.002907822041291073,-0.0005815644082582146,0.0011631288165164292,-0.005234079674323929,-0.004361733061936608,-0.01686536783948823,-0.0532131433556265,-0.06920616458272731,-0.022390229717941284,0.004943297470194821,0.015120674614713583,0.005524861878453036,0.004361733061936608,0.009595812736260534,0.03489386449549283,0.059610351846466826,0.04681593486478617,0.028496656004652506
Yonge St / Harbour St,0.012041365632525832,0.006658166879161352,0.004533220002833265,0.004249893752656186,0.001558294375973934,-0.0005666525003541578,0.0008499787505312366,-0.0005666525003541578,0.0,-0.00283326250177079,-0.003116588751947869,-0.00283326250177079,-0.016007933135004922,-0.0046748831279218046,-0.007224819379515509,-0.0014166312508853945,-0.003116588751947869,-0.0012749681257968547,0.0019832837512395525,0.006799830004249892,0.016007933135004922,0.0111913868819946,0.01515795438447369,0.009916418756197748
Humber Bay Shores Park West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macpherson Ave / Spadina Rd,-0.006261510128913442,0.0007366482504604052,0.004051565377532228,-0.0025782688766114174,0.002578268876611418,0.002578268876611418,0.0018416206261510127,0.0018416206261510127,0.0,-0.0018416206261510127,0.0011049723756906078,-0.017679558011049742,-0.04972375690607728,-0.013996316758747705,-0.013996316758747705,-0.004788213627992634,-0.008103130755064455,-0.012891344383057094,-0.007366482504604051,-0.00294659300184162,0.015837937384898724,0.0022099447513812156,0.007734806629834253,0.009576427255985266
Glen Edyth Dr / Davenport Rd,0.002578268876611418,0.006261510128913444,0.004788213627992633,0.007366482504604051,0.0011049723756906078,0.0011049723756906078,0.0,0.0,0.00036832412523020257,0.0,-0.01620626151012893,-0.027624309392265203,-0.04825046040515647,-0.03241252302025782,-0.012891344383057094,0.00147329650092081,0.00294659300184162,-0.004788213627992633,0.000736648250460405,0.00147329650092081,-0.006261510128913442,0.015837937384898724,0.02357274401473299,0.01252302025782689
HTO Park (Queen's Quay W),0.002046245140167792,-0.0022508696541845706,0.0018416206261510127,0.003683241252302025,-0.0008184980560671168,-0.0012277470841006752,-0.0012277470841006752,-0.0008184980560671168,-0.0006138735420503376,0.001023122570083896,-0.0002046245140167792,-0.0034786167382852462,-0.02291794556987931,-0.005729486392469814,0.00040924902803355777,0.00470636382238592,0.007571107018620824,0.005934110906486593,0.00429711479435236,0.011049723756906066,0.016369961121342348,0.03253529772866798,0.02025782688766117,0.014937589523224888
Hayter St / Laplante Ave,-0.009576427255985266,-0.001104972375690608,-0.005156537753222835,-0.0036832412523020255,-0.000736648250460405,0.0018416206261510127,0.0011049723756906078,0.0029465930018416206,-0.004788213627992633,-0.00441988950276243,0.00589318600368324,0.019152854511970557,0.12670349907918935,0.08103130755064439,0.03204419889502762,0.007734806629834253,-0.00883977900552486,0.004788213627992632,0.003683241252302025,-0.018047882136279947,-0.09834254143646386,-0.11344383057090211,-0.0559852670349907,-0.025782688766114198
Front St E / Cherry St,0.010681399631675874,0.008471454880294658,0.009944751381215469,0.0033149171270718224,0.009576427255985266,0.005893186003683241,0.007366482504604051,0.00441988950276243,0.0033149171270718232,0.0029465930018416206,-0.005156537753222835,-0.003683241252302025,-0.04567219152854506,-0.025046040515653796,-0.006998158379373848,-0.013996316758747705,-0.004788213627992632,-0.0029465930018416193,-0.006261510128913444,0.009576427255985264,0.015101289134438315,0.05267034990791889,0.027624309392265203,0.00736648250460405
Scott St / The Esplanade,0.012503634777551608,-0.0005815644082582139,0.0020354754289037516,-0.0011631288165164298,0.0017446932247746436,0.0017446932247746436,-0.0017446932247746436,0.0017446932247746436,-0.0008723466123873218,-0.00901424832800232,0.004361733061936608,0.016574585635359122,-0.008141901715615,-0.0014539110206455359,0.0034893864495492873,0.009305030532131426,0.010177377144518747,0.011631288165164283,-0.0049432974701948225,0.03198604245420177,0.060482698458854144,0.03983716196568763,0.0122128525734225,0.011631288165164283
Princess St / Adelaide St,-0.0034893864495492873,-0.0005815644082582152,0.019191625472521096,0.023553358534457707,0.012794416981680717,0.011340505961035176,0.005524861878453036,0.0034893864495492873,-0.0014539110206455365,-0.0037801686536783944,0.0049432974701948225,0.056993312009304874,0.10526315789473699,0.13317824949113208,0.08025588833963333,0.02035475428903753,0.0034893864495492873,0.007560337307356785,0.004652515266065715,-0.0122128525734225,-0.02762430939226519,-0.025298051759232342,-0.03227682465833088,-0.0017446932247746443
Queen St W / Spadina Ave,0.011551983927674533,-0.005022601707684582,-0.018583626318432942,-0.01657458563535911,-0.025113008538422892,-0.008538422903063786,-0.013561024610748363,-0.01657458563535911,-0.011551983927674533,0.001004520341536916,0.001506780512305374,0.00552486187845304,0.11702661978905078,0.1200401808136615,0.06228026117528893,0.04319437468608737,0.05173279758915122,0.009542943244600702,0.017076845806127568,0.019085886489201398,0.011551983927674533,0.0025113008538422917,-0.045705675539929665,-0.02310396785534906
Riverdale Park South (Broadview Ave),-0.00294659300184162,-0.0011049723756906074,0.0033149171270718232,0.0033149171270718232,0.00036832412523020257,0.0007366482504604052,-0.00036832412523020257,-0.00036832412523020257,0.0,-0.0033149171270718232,-0.00441988950276243,-0.020994475138121575,-0.030570902394106814,-0.019889502762430965,-0.0036832412523020264,0.0033149171270718224,0.0033149171270718232,0.0066298342541436465,-0.006998158379373847,-0.001104972375690608,0.002578268876611418,0.04088397790055245,0.03720073664825044,0.02173112338858198
Ted Rogers Way / Bloor St E,-0.003683241252302025,0.0018416206261510127,0.00450173930836914,0.005729486392469814,-0.0006138735420503376,0.0004092490280335584,0.0002046245140167792,0.0006138735420503376,0.0,-0.0024554941682013503,-0.003683241252302025,-0.005524861878453035,-0.0022508696541845732,-0.028647431962349153,-0.018416206261510148,-0.015142214037241667,-0.012277470841006746,-0.010845099242889285,-0.0071618579905872665,-0.010640474728872508,-0.01923470431757727,-0.0742786985880904,-0.03724166155105392,-0.011868221812973185
Ossington Ave / Bloor St W,0.011049723756906075,0.0025113008538422904,0.001004520341536916,-1.533457216333089e-19,-0.0025113008538422904,0.0005022601707684582,-0.003013561024610749,0.001506780512305374,-0.0010045203415369162,0.001506780512305374,-0.02310396785534906,-0.03867403314917125,-0.07232546459065818,-0.059768960321446615,-0.01657458563535911,0.002009040683073831,-0.0020090406830738324,-0.0321446509291813,-0.004520341536916123,0.0020090406830738324,0.028126569563033638,0.057257659467604305,0.026619789050728263,0.05424409844299353
Rosehill Ave / Avoca Ave - SMART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Church St  / Wood St,-0.0005815644082582152,0.005234079674323929,-0.0011631288165164292,-0.006687990694969464,-0.0011631288165164292,-0.0014539110206455365,-0.0040709508578075015,-0.0023262576330328583,-0.002035475428903751,-0.02035475428903753,-0.015702239022971798,-0.015702239022971798,-0.04070950857807495,-0.03489386449549283,-0.02617039837161966,-0.0031986042454201806,-0.0026170398371619663,0.0002907822041291067,-0.0029078220412910734,-0.007269555103227678,-0.0037801686536783944,0.020063972084908423,0.019773189880779314,0.0
Bay St / Queens Quay W (Ferry Terminal),-0.003843382176315156,0.0031227480182560645,0.009128032668748494,-0.0033629594042757617,0.0019216910881575786,0.0009608455440787893,0.00024021138601969732,-0.0009608455440787893,0.00024021138601969732,0.00048042277203939464,0.0012010569300984866,0.02257987028585159,0.09512370886379974,0.046601008887821385,0.006725918808551522,-0.004083593562334852,0.006725918808551522,0.018015853951477322,0.008887821282728796,0.006725918808551522,-0.012971414845063657,-0.027624309392265258,-0.026903675234206163,-0.001921691088157578
Queen St W / Dovercourt Rd,0.015067805123053736,0.007031642390758413,0.006027122049221498,-0.001506780512305374,0.005022601707684582,-0.003013561024610749,-0.0005022601707684579,0.0005022601707684581,-0.0010045203415369162,0.006027122049221498,-0.025615268709191348,-0.04821697639377198,-0.0853842290306382,-0.04269211451531891,-0.014565544952285278,-0.001004520341536916,-0.007533902561526871,0.001004520341536916,0.008036162732295328,0.010547463586137618,0.012556504269211448,0.0868910095429436,0.047212456052235056,0.024108488196885974
Dufferin St / Bloor St,0.0011049723756906074,-0.0022099447513812148,0.001104972375690608,1.533457216333089e-19,0.0014732965009208105,0.0036832412523020255,0.000736648250460405,-0.0007366482504604051,0.0014732965009208103,0.00036832412523020257,0.0,0.0003683241252302024,-0.020994475138121575,-0.013996316758747705,-0.005156537753222836,-0.005156537753222836,-0.00441988950276243,-0.0036832412523020255,-0.004051565377532228,-0.00036832412523020273,0.0018416206261510125,0.00736648250460405,0.010313075506445672,-0.00147329650092081
Queen St W / Ossington Ave,0.01849627672351672,0.002882536632236367,0.002402113860196973,-0.003603170790295459,-0.00024021138601969765,-0.001921691088157578,-0.0031227480182560645,-0.0014412683161181843,-0.00024021138601969732,-0.00024021138601969732,0.0,-0.00264232524621667,-0.014412683161181848,-0.0014412683161181836,-0.00024021138601969702,-0.002161902474177275,-0.0019216910881575786,0.001921691088157578,3.066914432666178e-19,0.0086476098967091,0.013451837617103054,0.015133317319240943,0.01537352870526064,0.027624309392265258
Spadina Ave / Willcocks St,-0.0044198895027624295,-0.009576427255985264,-0.003683241252302025,0.007734806629834253,-0.0036832412523020264,0.0011049723756906078,0.0,0.0011049723756906078,0.0007366482504604051,-0.0007366482504604051,-0.002209944751381215,0.004419889502762431,-0.02946593001841621,-0.030570902394106814,-0.022467771639042386,-0.011786372007366482,-0.007366482504604051,-0.0066298342541436465,-0.004419889502762431,0.004419889502762431,-0.004051565377532228,-0.0014732965009208111,0.000736648250460405,-0.006261510128913442
Sherbourne St / Wellesley St E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yonge St / Alexander St - SMART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ossington Ave / College St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salem Ave / Bloor St W,-0.0014732965009208103,0.002578268876611418,-0.0018416206261510125,0.004051565377532228,0.0018416206261510127,-0.00036832412523020273,-0.00441988950276243,-0.002209944751381215,-0.0018416206261510127,-0.0007366482504604052,0.00036832412523020273,-0.0029465930018416206,-0.03462246777163903,-0.014732965009208112,0.0066298342541436465,-0.0018416206261510132,0.0007366482504604052,-0.0036832412523020255,1.533457216333089e-19,-0.005156537753222836,0.00294659300184162,0.020994475138121575,0.015837937384898724,0.005156537753222835
Lansdowne Subway Green P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Church St / Alexander St,-0.0036832412523020255,0.022467771639042386,0.025414364640883997,-0.0022099447513812148,-0.009944751381215469,-0.012891344383057094,-0.017311233885819538,-0.007734806629834254,-0.0018416206261510127,-0.0055248618784530384,-0.004788213627992633,-0.02467771639042359,-0.10313075506445647,-0.07403314917127056,-0.03425414364640882,-0.022836095764272587,0.005524861878453038,-0.005893186003683241,-1.533457216333089e-19,0.007734806629834254,0.009576427255985266,0.05082872928176788,0.006998158379373848,0.006261510128913444
Simcoe St / Dundas St W,-0.004910988336402698,0.00470636382238592,0.005729486392469814,0.005934110906486593,0.0012277470841006752,-0.0006138735420503376,-0.0006138735420503376,-0.0008184980560671168,-0.0016369961121342337,0.0004092490280335584,0.007366482504604045,0.061796603233067106,0.12686719869040347,0.07223245344792265,0.029056680990382715,-0.004910988336402698,-0.008594229588704719,0.00450173930836914,0.004092490280335583,-0.014528340495191328,-0.06547984448536906,-0.1195007161857992,-0.051974626560261895,-0.011458972784939625
King St W / Fraser Ave,0.01252302025782689,0.0014732965009208103,0.000736648250460405,0.00441988950276243,0.0014732965009208103,0.0,-0.0007366482504604052,0.0,0.0,-0.00036832412523020257,-0.00036832412523020257,0.00036832412523020273,-0.0022099447513812148,-0.008471454880294658,0.005893186003683241,0.004051565377532228,-0.0018416206261510127,-1.533457216333089e-19,0.0011049723756906078,0.0007366482504604052,0.0029465930018416206,1.533457216333089e-19,0.0022099447513812148,0.0022099447513812156
Nelson St / Duncan St,-0.005881304580288714,-0.0033862056674389576,-0.0044555337729459965,-0.003564427018356797,-0.008554624844056311,-0.0026733202637675983,0.00017822135091783995,-0.0007128854036713598,0.0005346640527535199,0.0005346640527535199,0.0017822135091783993,0.0021386562110140787,0.03956513990376044,0.05400106932810573,0.01960434860096238,0.015683478880769906,0.008732846194974152,0.0040990910711103164,0.0012475494564248796,0.01087150240598823,-0.002851541614685438,-0.012653715915166628,-0.0201390126537159,-0.012653715915166628
Sherbourne St / Carlton St (Allan Gardens),0.009749756256093596,0.010074748131296718,0.016574585635359098,0.011699707507312316,0.004874878128046799,7.667286081665445e-20,0.0035749106272343193,0.005199870003249919,0.0006499837504062398,-0.0019499512512187196,-0.013649658758531028,-0.05427364315892087,-0.08677283067923275,-0.06077348066298325,-0.030549236269093203,-0.025674358141046422,-0.015924601884952858,-0.008124796880077997,-0.011049723756906077,0.015274618134546624,0.025349366265843304,0.04842378940526473,0.0425739356516086,0.024699382515437067
Dockside Dr / Queens Quay E (Sugar Beach),-0.015142214037241667,-0.007980356046654381,-0.0020462451401677927,-0.00450173930836914,-0.0008184980560671168,0.0004092490280335584,0.0,0.0002046245140167792,0.0,0.0004092490280335584,0.009412727644771834,0.029875179046449835,0.09678739512993606,0.08287292817679495,0.03437691835481899,0.021894822999795407,0.00450173930836914,0.01002660118682217,0.010435850214855729,-0.009821976672805391,-0.06527521997135229,-0.0775526908123588,-0.034786167382852555,-0.015142214037241667
Yonge St / Yorkville Ave,-0.010074748131296718,-0.0042248943776405585,-0.004224894377640559,-0.0035749106272343193,0.0009749756256093597,-7.667286081665445e-20,0.00032499187520311994,0.0022749431264218398,-0.00032499187520311984,0.02112447188820276,-0.00779980500487488,-0.012024699382515434,0.01884952876178093,0.014949626259343502,-0.0022749431264218393,-0.014299642508937265,0.0038999025024374387,0.0042248943776405585,-0.000649983750406239,-0.013324666883327908,-0.019824504387390283,-0.0373740656483587,-0.03379915502112439,-0.007149821254468639
Queen St E / Pape Ave - SMART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niagara St / Tecumseth St,0.00883977900552486,0.0022099447513812156,0.0029465930018416206,-0.0014732965009208105,0.0018416206261510127,-0.0011049723756906078,0.0007366482504604051,0.0011049723756906078,0.0,0.00036832412523020257,0.0007366482504604052,-0.009576427255985266,-0.022099447513812185,-0.00441988950276243,-0.0033149171270718224,-0.000736648250460405,0.007734806629834254,-0.0036832412523020255,-0.0007366482504604052,0.006629834254143645,0.01252302025782689,0.03241252302025782,0.031307550644567216,0.004051565377532229
Howard St / Sherbourne St,0.0066298342541436465,0.005156537753222835,0.00883977900552486,0.015101289134438315,0.011418047882136278,0.007734806629834254,0.002578268876611418,0.0007366482504604052,0.0,-0.00441988950276243,-1.533457216333089e-19,-0.01620626151012893,-0.05009208103130748,-0.06961325966850815,-0.04088397790055245,-0.017311233885819538,-0.004051565377532229,0.00036832412523020306,-0.016942909760589334,0.008839779005524859,0.006261510128913444,-0.015101289134438315,-0.022099447513812185,-0.0018416206261510136
College St W / Huron St,-0.009040683073832243,-0.03415369161225513,-0.006529382219989956,-0.010045203415369158,-0.0025113008538422904,-0.005022601707684582,-0.006529382219989955,-0.008036162732295328,-0.006529382219989955,-0.004520341536916123,0.023606228026117518,0.05826217980914123,0.06479156202913125,0.04068307383224508,0.023606228026117518,-0.008036162732295328,0.005022601707684583,0.02310396785534906,0.015067805123053736,-0.06981416373681587,-0.0878955298844805,-0.0733299849321951,-0.03465595178302359,-0.019588146659969854
Jimmie Simpson Park (Queen St E),0.01205424409844299,-0.0005022601707684579,-0.004520341536916123,-0.0025113008538422904,0.0005022601707684582,-0.003013561024610749,0.0,-0.0005022601707684581,0.0010045203415369162,-0.0010045203415369162,-0.013561024610748363,1.533457216333089e-19,-0.004520341536916123,0.04018081366147662,0.03616273229532896,-0.013058764439979905,-1.533457216333089e-19,0.011551983927674533,0.001004520341536916,0.015570065293822193,0.025615268709191348,0.054746358613761995,-0.00502260170768458,0.03766951280763433
Bay St / St. Joseph St,0.011418047882136278,0.030570902394106814,0.02946593001841621,0.014364640883977908,-0.006261510128913444,0.0018416206261510125,0.004051565377532228,-0.003683241252302025,-0.0014732965009208103,-0.00441988950276243,-0.014364640883977908,-0.047145488029465873,-0.1127071823204417,-0.13149171270718196,-0.05966850828729271,-0.022836095764272587,-0.018784530386740352,-0.0044198895027624295,-0.01620626151012893,0.0003683241252302015,0.0022099447513812148,0.01252302025782689,-0.00147329650092081,-0.0033149171270718237
King / Cowan Ave - SMART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. George St / Hoskin Ave,-0.020994475138121575,-0.02394106813996319,-0.022099447513812185,-0.011786372007366482,-0.007366482504604051,-0.00441988950276243,-0.0018416206261510127,-0.002578268876611418,-0.0011049723756906078,0.00036832412523020257,0.005156537753222836,0.018416206261510148,0.030570902394106814,0.040147329650092045,0.027624309392265203,0.03609576427255983,0.012891344383057094,0.01546961325966852,0.01252302025782689,-0.022467771639042386,-0.027992633517495404,-0.060405156537753114,-0.047882136279926275,-0.03167587476979742
Ossington Ave / College St W,-0.007031642390758414,-0.001506780512305374,-0.01205424409844299,-0.010547463586137616,-0.008036162732295328,-0.008538422903063786,-0.0025113008538422904,1.533457216333089e-19,0.0,-0.0010045203415369162,-0.003515821195379207,-0.0075339025615268704,-0.05123053741838276,-0.017579105976896024,-0.014565544952285278,-0.01657458563535911,-0.011049723756906075,-0.004520341536916123,-0.006027122049221498,-0.0015067805123053744,0.02059266700150677,0.04319437468608737,0.026619789050728263,0.010547463586137618
